run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T000104Z-katran-suite-baseline-no-katran-750000-r1,baseline-no-katran,750000,30,563642,"Result: OK: 39918934(c39918128+d806) usec, 22500000 (64byte,0frags)"
