run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T234651Z-katran-suite-baseline-no-katran-350000-r3,baseline-no-katran,350000,30,350017,"Result: OK: 29998499(c10687779+d19310719) usec, 10500000 (64byte,0frags)"
