run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T002016Z-katran-suite-katran-orig-bpf-100000-r3,katran-orig-bpf,100000,30,100000,"Result: OK: 29999993(c4559123+d25440869) usec, 3000000 (64byte,0frags)"
