run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T002323Z-katran-suite-katran-orig-bpf-200000-r2,katran-orig-bpf,200000,30,200000,"Result: OK: 29999997(c7993542+d22006455) usec, 6000000 (64byte,0frags)"
