run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T234426Z-katran-suite-baseline-no-katran-300000-r2,baseline-no-katran,300000,30,300030,"Result: OK: 29996999(c13625940+d16371059) usec, 9000000 (64byte,0frags)"
