run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T004103Z-katran-suite-katran-orig-bpf-650000-r3,katran-orig-bpf,650000,30,582327,"Result: OK: 33486287(c33485545+d742) usec, 19500000 (64byte,0frags)"
