run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T005116Z-katran-suite-katran-orig-bpf-900000-r1,katran-orig-bpf,900000,30,579447,"Result: OK: 46596072(c46595332+d739) usec, 27000000 (64byte,0frags)"
