run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T234011Z-katran-suite-baseline-no-katran-200000-r1,baseline-no-katran,200000,30,199999,"Result: OK: 30000004(c9585361+d20414643) usec, 6000000 (64byte,0frags)"
