run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T004023Z-katran-suite-katran-orig-bpf-650000-r2,katran-orig-bpf,650000,30,581670,"Result: OK: 33524106(c33523577+d529) usec, 19500000 (64byte,0frags)"
