run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T004702Z-katran-suite-katran-orig-bpf-800000-r2,katran-orig-bpf,800000,30,583286,"Result: OK: 41146191(c41145250+d941) usec, 24000000 (64byte,0frags)"
