run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T235414Z-katran-suite-baseline-no-katran-550000-r3,baseline-no-katran,550000,30,550052,"Result: OK: 29997159(c15931208+d14065950) usec, 16500000 (64byte,0frags)"
