run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T003553Z-katran-suite-katran-orig-bpf-550000-r1,katran-orig-bpf,550000,30,550052,"Result: OK: 29997157(c14440800+d15556356) usec, 16500000 (64byte,0frags)"
