run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T003515Z-katran-suite-katran-orig-bpf-500000-r3,katran-orig-bpf,500000,30,499999,"Result: OK: 30000005(c11763859+d18236145) usec, 15000000 (64byte,0frags)"
