run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T235223Z-katran-suite-baseline-no-katran-500000-r3,baseline-no-katran,500000,30,499999,"Result: OK: 30000001(c11839118+d18160882) usec, 15000000 (64byte,0frags)"
