run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T234955Z-katran-suite-baseline-no-katran-450000-r2,baseline-no-katran,450000,30,450044,"Result: OK: 29997001(c11439172+d18557829) usec, 13500000 (64byte,0frags)"
