run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T002054Z-katran-suite-katran-orig-bpf-150000-r1,katran-orig-bpf,150000,30,150015,"Result: OK: 29996991(c6734071+d23262920) usec, 4500000 (64byte,0frags)"
