run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260219T235300Z-katran-suite-baseline-no-katran-550000-r1,baseline-no-katran,550000,30,548388,"Result: OK: 30088159(c22934005+d7154153) usec, 16500000 (64byte,0frags)"
