run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T003015Z-katran-suite-katran-orig-bpf-400000-r1,katran-orig-bpf,400000,30,400000,"Result: OK: 29999998(c11170631+d18829366) usec, 12000000 (64byte,0frags)"
