run_id,mode,rate_pps,duration_secs,measured_pps,result_line
20260220T005358Z-katran-suite-katran-orig-bpf-950000-r1,katran-orig-bpf,950000,30,579522,"Result: OK: 49178459(c49177829+d630) usec, 28500000 (64byte,0frags)"
